"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","42537338","736690008","Dialysis care plan","Record Artifact","Non-Standard","01/30/2018","12/30/2099","0","0","0","0","Type Concept","SNOMED",""
"","4265605","397849009","Dialysis catheter","Physical Object","Standard","07/30/2003","12/30/2099","200","814,379","0","0","Device","SNOMED",""
"","1992281","LP430846-8","Dialysis catheter","LOINC System","Non-Standard","02/15/2022","12/30/2099","0","0","0","0","Observation","LOINC",""
"","43021754","473398003","Dialysis catheter in situ unusable","Clinical Finding","Non-Standard","01/30/2013","12/30/2099","100","100","0","0","Observation","SNOMED",""
"","43021753","473397008","Dialysis catheter in situ usable","Clinical Finding","Non-Standard","01/30/2013","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","1989714","LA32926-0","Dialysis center","Answer","Standard","12/31/1969","12/30/2099","0","0","0","0","Meas Value","LOINC",""
"","36305495","87233-3","Dialysis Consult note","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Note","LOINC",""
"","4244346","9345005","Dialysis dementia","Disorder","Standard","01/30/2002","12/30/2099","701","701","0","0","Condition","SNOMED",""
"","36304371","87235-8","Dialysis Discharge summary","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Note","LOINC",""
"","4314555","87235005","Dialysis disequilibrium syndrome","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","36306030","87234-1","Dialysis Education note","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Note","LOINC",""
"","1011609","LP149849-4","Dialysis facility","LOINC System","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","45885308","LA17837-8","Dialysis facility/center","Answer","Standard","12/31/1969","12/30/2099","0","0","0","0","Meas Value","LOINC",""
"","1009471","LP134075-3","Dialysis facility NPI","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40770475","67879-7","Dialysis facility NPI Dialysis facility","Survey","Standard","08/29/2011","12/30/2099","67,026","67,026","0","0","Observation","LOINC",""
"","4090651","251859005","Dialysis finding","Clinical Finding","Standard","01/30/2002","12/30/2099","88,902","59,205,986","0","0","Observation","SNOMED",""
"","4021071","116178008","Dialysis fluid","Pharma/Biol Product","Standard","01/30/2002","12/30/2099","0","0","0","0","Device","SNOMED",""
"","1030088","LP7169-8","Dialysis fluid","LOINC System","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","4305215","418377002","Dialysis fluid","Substance","Standard","01/30/2006","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","4098385","292760002","Dialysis fluid adverse reaction","Disorder","Standard","01/30/2002","12/30/2099","100","770,920","0","0","Observation","SNOMED",""
"","37393045","1011911000000108","Dialysis fluid creatinine level","Observable Entity","Non-Standard","03/31/2016","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","4260880","412863004","Dialysis fluid creatinine measurement","Procedure","Standard","07/30/2004","12/30/2099","0","853","0","0","Measurement","SNOMED",""
"","4260778","412859006","Dialysis fluid examination","Procedure","Standard","07/30/2004","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","37397769","991521000000102","Dialysis fluid glucose level","Observable Entity","Non-Standard","03/31/2016","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","4135437","412865006","Dialysis fluid glucose measurement","Procedure","Standard","07/30/2004","12/30/2099","0","400","0","0","Measurement","SNOMED",""
"","1030089","LP7170-6","Dialysis fluid peritoneal","LOINC System","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1029823","LP69841-2","Dialysis fluid peritoneal + Serum or Plasma","LOINC System","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","37398615","1016391000000106","Dialysis fluid potassium level","Observable Entity","Non-Standard","03/31/2016","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","4131372","413022004","Dialysis fluid potassium measurement","Procedure","Standard","07/30/2004","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","1029345","LP65369-8","Dialysis fluid + Serum or Plasma","LOINC System","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","37397777","991611000000107","Dialysis fluid sodium level","Observable Entity","Non-Standard","03/31/2016","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","4135652","413023009","Dialysis fluid sodium measurement","Procedure","Standard","07/30/2004","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","40492348","447355008","Dialysis fluid specimen obtained after continuous ambulatory peritoneal dialysis","Specimen","Standard","01/30/2011","12/30/2099","0","0","0","0","Specimen","SNOMED",""
"","40483837","445516007","Dialysis fluid specimen obtained after dialysis","Specimen","Standard","07/30/2010","12/30/2099","0","0","0","0","Specimen","SNOMED",""
"","40481562","444946008","Dialysis fluid specimen obtained before dialysis","Specimen","Standard","07/30/2010","12/30/2099","0","0","0","0","Specimen","SNOMED",""
"","37397768","991511000000108","Dialysis fluid urea level","Observable Entity","Non-Standard","03/31/2016","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","4133655","412861002","Dialysis fluid urea measurement","Procedure","Standard","07/30/2004","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","1035112","LA30288-7","Dialysis - Hemodialysis","Answer","Standard","12/31/1969","12/30/2099","0","0","0","0","Meas Value","LOINC",""
"","1009980","LP135465-5","Dialysis hours per session","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40771075","68489-4","Dialysis hours per session","Survey","Standard","09/21/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1034169","LP90961-1","Dialysis in last 14 days - while a resident","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40758141","55011-1","Dialysis in last 14 days - while a resident [MDSv3]","Survey","Standard","01/25/2009","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1034168","LP90960-3","Dialysis in last 14 days - while not a resident","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40758140","55010-3","Dialysis in last 14 days - while not a resident [MDSv3]","Survey","Standard","01/25/2009","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1017270","LP263389-1","Dialysis Interdisciplinary","LOINC Method","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","36303999","87265-5","Dialysis Interdisciplinary Plan of care note","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Note","LOINC",""
"","1011113","LP147357-0","Dialysis method","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","42869902","70958-4","Dialysis method [ESRD]","Survey","Standard","03/13/2012","12/30/2099","0","0","0","0","Observation","LOINC",""
"","3046690","45842-2","Dialysis [Minimum Data Set]","Survey","Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","36305070","87238-2","Dialysis Note","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Note","LOINC",""
"","1017268","LP263387-5","Dialysis Nurse","LOINC Method","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","36304758","87266-3","Dialysis Nurse Note","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Note","LOINC",""
"","4269440","364671000","Dialysis observable","Observable Entity","Standard","01/30/2002","12/30/2099","100","8,715","0","0","Measurement","SNOMED",""
"","1011612","LP149852-8","Dialysis organization affiliation","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","42870435","71497-2","Dialysis organization affiliation Dialysis facility [ESRD]","Survey","Standard","04/30/2012","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1006589","LP116283-5","Dialysis patients age 18 to 54 years attending school full-time or part-time at end of reporting period","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40767082","64371-8","Dialysis patients age 18 to 54 years attending school full-time or part-time at end of reporting period Population #","Survey","Standard","04/13/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1006588","LP116282-7","Dialysis patients age 18 to 54 years employed full-time or part-time at end of reporting period","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40767081","64370-0","Dialysis patients age 18 to 54 years employed full-time or part-time at end of reporting period Population #","Survey","Standard","04/13/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1006580","LP116274-4","Dialysis patients enrolled in Medicare at end of reporting period","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40767072","64361-9","Dialysis patients enrolled in Medicare at end of reporting period Population #","Survey","Standard","04/13/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1006581","LP116275-1","Dialysis patients not enrolled or pending enrollment in Medicare at end of reporting period","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40767074","64363-5","Dialysis patients not enrolled or pending enrollment in Medicare at end of reporting period Population #","Survey","Standard","04/13/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1006631","LP116656-2","Dialysis patients who have pending enrollment in Medicare at end of reporting period","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40767073","64362-7","Dialysis patients who have pending enrollment in Medicare at end of reporting period Population #","Survey","Standard","04/13/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1006587","LP116281-9","Dialysis patients who have received or are receiving vocational rehabilitation services","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40767080","64369-2","Dialysis patients who have received or are receiving vocational rehabilitation services Population #","Survey","Standard","04/13/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1035206","LA30289-5","Dialysis - Peritoneal dialysis","Answer","Standard","12/31/1969","12/30/2099","0","0","0","0","Meas Value","LOINC",""
"","1017269","LP263388-3","Dialysis Physician","LOINC Method","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","36305473","87267-1","Dialysis Physician Note","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Note","LOINC",""
"","36304073","87237-4","Dialysis Plan of care note","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Note","LOINC",""
"","4032243","108241001","Dialysis procedure","Procedure","Standard","01/30/2002","12/30/2099","4,826,235","210,979,141","0","0","Procedure","SNOMED",""
"","763146","436551000124103","Dialysis program certification pending","Clinical Finding","Standard","08/31/2013","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","3025858","29749-9","Dialysis records","Clinical Observation","Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1031464","LP74000-8","Dialysis records","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","765776","430891000124105","Dialysis regime","Procedure","Standard","08/31/2012","12/30/2099","100","100","0","0","Observation","SNOMED",""
"","4199924","53060006","Dialysis secretion of aqueous humor","Observable Entity","Standard","01/30/2002","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","4051442","20947001","Dialysis secretion of vitreous humor","Observable Entity","Standard","01/30/2002","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","762724","431051000124102","Dialysis service","Qualifier Value","Standard","08/31/2012","12/30/2099","100","100","0","0","Observation","SNOMED",""
"","1007836","LP121224-2","Dialysis services offered","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40768523","65836-9","Dialysis services offered Facility","Survey","Standard","05/10/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1009967","LP135389-7","Dialysis sessions per week","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40771035","68448-0","Dialysis sessions per week","Survey","Standard","09/18/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1011644","LP149887-4","Dialysis shifts","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","42870469","71533-4","Dialysis shifts Dialysis facility # [ESRD]","Survey","Standard","04/30/2012","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1006543","LP116237-1","Dialysis stations","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40767035","64324-7","Dialysis stations Facility #","Survey","Standard","04/13/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","36305370","87236-6","Dialysis Summary note","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Note","LOINC",""
"","37111491","726446003","Dialysis technique","Qualifier Value","Standard","07/30/2017","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","36662661","LG51022-8","Dialysis+Therapeutic apheresis|Any Type Of Service|Any Kind Of Note|Any Setting","LOINC Group","Classification","06/16/2020","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","37155337","48221000175104","Dialysis therapy discontinued by patient","Context-dependent","Standard","02/28/2023","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","37398827","1035471000000100","Dialysis therapy started by renal service","Clinical Finding","Standard","03/31/2016","12/30/2099","100","100","0","0","Observation","SNOMED",""
"","37394586","1035491000000101","Dialysis therapy stopped by renal service","Clinical Finding","Standard","03/31/2016","12/30/2099","100","100","0","0","Observation","SNOMED",""
"","40771939","69432-3","Dialysis time period","Survey","Standard","11/08/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1004065","LP136217-9","Dialysis time period","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","45878060","LA10287-3","Dialysis unit","Answer","Standard","12/31/1969","12/30/2099","0","0","0","0","Meas Value","LOINC",""
"","4302071","418518002","Dialysis unit","Location","Non-Standard","01/30/2006","12/30/2099","100","100","0","0","Observation","SNOMED",""
"","36303703","88239-9","Dialysis unit visit as part of chronic kidney disease education","Clinical Observation","Standard","06/14/2018","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1017429","LP264932-7","Dialysis unit visit as part of chronic kidney disease education","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1011903","LP156351-1","Did patient provide the home blood pressure values to the dialysis unit","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","42869830","72075-5","Did patient provide the home blood pressure values to the dialysis unit [ESRD]","Survey","Standard","06/06/2012","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1009952","LP135321-0","Did patient resume chronic maintenance dialysis prior to death","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40770943","68353-2","Did patient resume chronic maintenance dialysis prior to death","Survey","Standard","09/12/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","42869835","72080-5","Did prescribed dialysate sodium concentration exceed 138 mEq/L for any dialysis session during the Mo [ESRD]","Survey","Standard","06/06/2012","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1011908","LP156357-8","Did prescribed dialysate sodium concentration exceed 138 mEq/L for any dialysis session during the month","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","21495038","81280-0","Differential panel - Dialysis fluid","Lab Test","Standard","06/23/2016","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","37077581","LP393911-5","Differential panel | Dialysis fluid | Hematology and Cell Count Panels","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","45771420","704308002","Difficulty managing peritoneal dialysis","Clinical Finding","Standard","01/30/2015","12/30/2099","100","100","0","0","Observation","SNOMED",""
"","4274025","64572001","Disease","Disorder","Standard","01/30/2002","12/30/2099","17,288,599","44,419,416,814","0","0","Condition","SNOMED",""
"","444089","118948005","Disorder of abdomen","Disorder","Standard","01/30/2002","12/30/2099","3,944","4,660,218,215","0","0","Condition","SNOMED",""
"","443212","236561002","Disorder of peritoneal dialysis catheter","Disorder","Standard","01/30/2002","12/30/2099","774","539,641","0","0","Condition","SNOMED",""
"","762836","432601000124100","Durable medical equipment supplier dialysis program","Procedure","Standard","08/31/2012","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","37167477","1264557007","Education about continuous ambulatory peritoneal dialysis","Procedure","Standard","02/27/2023","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","4139443","3257008","Empty and measure peritoneal dialysis fluid","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","4234922","440663004","Encapsulating peritoneal sclerosis associated with peritoneal dialysis","Disorder","Standard","01/30/2009","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","45876069","PANEL.SURVEY.ESRD","End Stage Renal Disease (ESRD) facility survey set","LOINC Class","Classification","12/31/1969","12/30/2099","0","2,336,934,451","0","0","Observation","LOINC",""
"","40770464","67868-0","End Stage Renal Disease (ESRD) Medical Evidence Report, Medicare Entitlement AndOr Patient Registration - OMB CMS form 2728","Survey","Standard","08/29/2011","12/30/2099","0","2,007,406,355","0","0","Observation","LOINC",""
"","1009470","LP134073-8","End stage renal disease (ESRD) patients in dialysis treatment - end stage renal disease form 2728","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40770473","67877-1","End stage renal disease (ESRD) patients in dialysis treatment - end stage renal disease form 2728","Survey","Standard","08/29/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","601166","368471000119109","End stage renal disease on dialysis due to drug induced diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","44782717","153891000119101","End stage renal disease on dialysis due to hypertension","Disorder","Standard","01/30/2014","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","45769904","90771000119100","End stage renal disease on dialysis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","300","0","0","Condition","SNOMED",""
"","45769906","90791000119104","End stage renal disease on dialysis due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","294","494","0","0","Condition","SNOMED",""
"","4030520","236435004","End stage renal failure on dialysis","Disorder","Standard","01/30/2002","12/30/2099","167,869","168,964","0","0","Condition","SNOMED",""
"","37068254","LP392803-5","Eosinophils/100 leukocytes | Dialysis fluid | Hematology and Cell counts","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","37052338","LP392804-3","Eosinophils/100 leukocytes | Dialysis fluid peritoneal | Hematology and Cell counts","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","40760949","57840-1","Eosinophils/100 leukocytes in Dialysis fluid by Manual count","Lab Test","Standard","11/15/2009","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","3038413","40539-9","Eosinophils/100 leukocytes in Peritoneal dialysis fluid by Manual count","Lab Test","Standard","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","4035412","117350006","Equilibrium dialysis radioimmunoassay method for free thyroxine measurement","Procedure","Standard","01/30/2002","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","602729","1119418001","ERA-EDTA (European Renal Association-European Dialysis and Transplant Association) module","Model Comp","Non-Standard","01/30/2021","12/30/2099","0","0","0","0","Metadata","SNOMED",""
"","605597","1119416002","ERA-EDTA (European Renal Association-European Dialysis and Transplant Association) reference set","Model Comp","Non-Standard","01/30/2021","12/30/2099","0","0","0","0","Metadata","SNOMED",""
"","37018686","361000124100","Error in prescription for peritoneal dialysis","Clinical Finding","Standard","02/28/2011","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","37075987","LP392508-0","Erythrocytes | Dialysis fluid | Hematology and Cell counts","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","37059705","LP392509-8","Erythrocytes | Dialysis fluid peritoneal | Hematology and Cell counts","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","40654008","LG32966-0","Erythrocytes|Number Concentration (count/vol)|Moment in time|Dialysis fluid","LOINC Group","Classification","06/14/2018","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","40654009","LG32875-3","Erythrocytes|Number Concentration (count/vol)|Moment in time|Peritoneal dialysis fluid","LOINC Group","Classification","06/14/2018","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","40771453","68901-8","Erythrocytes [Presence] in Dialysis fluid","Lab Test","Standard","09/28/2011","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","40760950","57841-9","Erythrocytes [#/volume] in Dialysis fluid by Automated count","Lab Test","Standard","11/15/2009","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","3038646","53517-9","Erythrocytes [#/volume] in Dialysis fluid by Manual count","Lab Test","Standard","07/07/2008","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","21493866","81640-5","Erythrocytes [#/volume] in Peritoneal dialysis fluid by Automated count","Lab Test","Standard","06/23/2016","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","3040573","40534-0","Erythrocytes [#/volume] in Peritoneal dialysis fluid by Manual count","Lab Test","Standard","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","42868771","70300-9","ESRD dialysis adequacy panel","Survey","Standard","02/29/2012","12/30/2099","0","816,582,534","0","0","Observation","LOINC",""
"","4328798","430509005","Examination of fluid specimen","Procedure","Standard","07/30/2008","12/30/2099","92,643","692,650,142","0","0","Measurement","SNOMED",""
"","1010122","LP136215-3","Expected self-care dialysis","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40771937","69430-7","Expected self-care dialysis","Survey","Standard","11/08/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","4126130","236566007","Extrusion of peritoneal dialysis catheter cuff","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","40770474","67878-9","Facility name Dialysis facility","Survey","Standard","08/29/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","40768524","65837-7","Facility offers dialysis shift starting at 5:00 pm","Survey","Standard","05/10/2011","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1007837","LP121225-9","Facility offers dialysis shift starting at 5:00 pm","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","439631","216933008","Failure of sterile precautions during kidney dialysis","Event","Standard","01/30/2002","12/30/2099","100","100","0","0","Observation","SNOMED",""
"","42870445","71507-8","Fax number Dialysis facility [ESRD]","Survey","Standard","04/30/2012","12/30/2099","0","0","0","0","Observation","LOINC",""
"","44792959","364761000000109","Fibrin formation around peritoneal dialysis catheter","Disorder","Standard","09/30/2008","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4101363","300478000","Finding of measures of dialysis","Clinical Finding","Standard","01/30/2002","12/30/2099","100","300","0","0","Observation","SNOMED",""
"","4128232","236539007","First use syndrome of dialysis","Disorder","Standard","01/30/2002","12/30/2099","100","100","0","0","Observation","SNOMED",""
"","37053661","LP388281-0","Fluoride | Dialysis fluid | Drug toxicology","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","3021118","12601-1","Fluoride [Mass/volume] in Dialysis fluid","Lab Test","Standard","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","4330363","431440009","Fluoroscopic angiography of dialysis fistula using contrast with insertion of stent","Procedure","Standard","07/30/2008","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","4162193","434435000","Fluoroscopic angiography of dialysis fistula using contrast with insertion of stent graft","Procedure","Standard","07/30/2008","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","4331947","431418000","Fluoroscopic percutaneous angiography of dialysis fistula with insertion of drug eluting stent","Procedure","Standard","07/30/2008","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","45771315","703102004","Fluoroscopy guided dialysis catheter procedure","Procedure","Standard","07/30/2014","12/30/2099","0","744","0","0","Procedure","SNOMED",""
"","4030832","238317004","Flushing of chronic ambulatory peritoneal dialysis catheter","Procedure","Standard","01/30/2002","12/30/2099","100","100","0","0","Procedure","SNOMED",""
"","45885309","LA17845-1","Following hemodialysis (HD) or peritoneal dialysis (PD) access failure","Answer","Standard","12/31/1969","12/30/2099","0","0","0","0","Meas Value","LOINC",""
"","439634","216904007","Foreign object left in body during kidney dialysis","Event","Standard","01/30/2002","12/30/2099","1,027","1,027","0","0","Observation","SNOMED",""
"","45772964","707721003","Four hours after peritoneal dialysis","Qualifier Value","Standard","01/30/2015","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","763528","442181000124100","Fungal infection associated with peritoneal dialysis catheter","Disorder","Standard","08/31/2014","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37042629","LP376146-9","Fungus identified | Dialysis fluid peritoneal | Microbiology","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","36305689","87978-3","Fungus identified in Peritoneal dialysis fluid by Culture","Lab Test","Standard","06/14/2018","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","37065567","LP384762-3","Gamma globulin/Protein.total | Dialysis fluid | Chemistry - non-challenge","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","40757522","54391-8","Gamma globulin/Protein.total in Dialysis fluid by Electrophoresis","Lab Test","Standard","12/17/2008","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","37031417","LP383001-7","Gamma glutamyl transferase | Dialysis fluid | Chemistry - non-challenge","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","3039732","53432-1","Gamma glutamyl transferase [Enzymatic activity/volume] in Dialysis fluid","Lab Test","Standard","07/07/2008","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","40762470","59379-8","Gentamicin [Mass/volume] in Serum or Plasma --post dialysis","Lab Test","Standard","04/08/2010","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","1023579","LP307918-5","Gentamicin^post dialysis","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1023153","LP307436-8","Glucose^12H post peritoneal dialysis","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","1023156","LP307439-2","Glucose^24H post peritoneal dialysis","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","37080032","LG50608-5","Glucose^2H dwell specimen|Moment in time|Peritoneal dialysis fluid","LOINC Group","Classification","06/20/2019","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","1023158","LP307441-8","Glucose^2H post peritoneal dialysis","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","37080040","LG50668-9","Glucose^2H specimen|Moment in time|Dialysis fluid","LOINC Group","Classification","06/20/2019","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","37080073","LG50458-5","Glucose^4H dwell specimen|Moment in time|Peritoneal dialysis fluid","LOINC Group","Classification","06/20/2019","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","1023165","LP307448-3","Glucose^4H post peritoneal dialysis","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","37080077","LG50677-0","Glucose^4H specimen|Moment in time|Dialysis fluid","LOINC Group","Classification","06/20/2019","12/30/2099","0","0","0","0","Measurement","LOINC",""
