"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","444196","127310009","Intracranial hemorrhage following injury with moderate loss of consciousness","Disorder","Standard","10,057","10,057","0","0","Condition","SNOMED","1"
"","4209722","56692003","Rhizomelic chondrodysplasia punctata syndrome","Disorder","Standard","10,037","10,037","0","0","Condition","SNOMED","1"
"","2788597","8C01X6J","Collection of Cerebrospinal Fluid from Indwelling Device in Nervous System","ICD10PCS","Standard","9,686","9,686","0","0","Procedure","ICD10PCS","1"
"","4324315","429354005","Chronic ulcer of thigh","Disorder","Standard","9,386","9,386","0","0","Condition","SNOMED","1"
"","4228533","88469006","Zellweger syndrome","Disorder","Standard","9,311","9,311","0","0","Condition","SNOMED","1"
"","197153","66829004","Injury of splenic artery","Disorder","Standard","9,290","9,290","0","0","Condition","SNOMED","1"
"","4108174","251049008","Left to right ventricular stroke volume ratio","Observable Entity","Standard","9,268","9,268","0","0","Measurement","SNOMED","1"
"","4120104","233983001","Ruptured cerebral aneurysm","Disorder","Standard","2,991","9,077","0","0","Condition","SNOMED","1"
"","4099974","25133001","Completed stroke","Disorder","Standard","8,951","8,951","0","0","Condition","SNOMED","2"
"","4238810","58561002","Diastrophic dysplasia","Disorder","Standard","8,939","8,939","0","0","Condition","SNOMED","1"
"","4268609","63247009","Williams syndrome","Disorder","Standard","8,862","8,862","0","0","Condition","SNOMED","1"
"","37109718","723551003","Trichothiodystrophy","Disorder","Standard","200","8,804","0","0","Condition","SNOMED","1"
"","194994","45456005","Renal infarction","Disorder","Standard","8,588","8,688","0","0","Condition","SNOMED","1"
"","436526","127311008","Intracranial hemorrhage following injury with prolonged loss of consciousness AND return to pre-existing conscious level","Disorder","Standard","8,465","8,465","0","0","Condition","SNOMED","1"
"","4101118","27837003","Pyle metaphyseal dysplasia","Disorder","Standard","8,156","8,156","0","0","Condition","SNOMED","1"
"","4121623","233956002","Aortoiliac atherosclerosis","Disorder","Standard","7,704","7,704","0","0","Condition","SNOMED","1"
"","40288228","123276005","Congenital anomaly of umbilical artery","Disorder","Standard","0","7,523","0","0","Condition","SNOMED","1"
"","4188846","413808003","Cerebral ventriculomegaly","Disorder","Standard","7,181","7,386","0","0","Condition","SNOMED","1"
"","2102881","2050F","Wound characteristics including size and nature of wound base tissue and amount of drainage prior to debridement documented (CWC)","CPT4","Standard","7,354","7,354","0","0","Observation","CPT4","1"
"","4112022","195216008","Left sided cerebral hemisphere cerebrovascular accident","Disorder","Standard","7,219","7,219","0","0","Condition","SNOMED","2"
"","4181404","52072009","Heat stroke","Disorder","Standard","4,957","7,207","0","0","Condition","SNOMED","1"
"","4110196","195217004","Right sided cerebral hemisphere cerebrovascular accident","Disorder","Standard","6,975","6,975","0","0","Condition","SNOMED","2"
"","4243203","58762006","Encephalomalacia","Disorder","Standard","6,538","6,891","0","0","Condition","SNOMED","1"
"","4211509","413758000","Cardioembolic stroke","Disorder","Standard","6,820","6,820","0","0","Condition","SNOMED","3"
"","46257700","81460","Whole mitochondrial genome (eg, Leigh syndrome, mitochondrial encephalomyopathy, lactic acidosis, and stroke-like episodes [MELAS], myoclonic epilepsy with ragged-red fibers [MERFF], neuropathy, ataxia, and retinitis pigmentosa [NARP], Leber hereditary op","CPT4","Standard","6,796","6,796","0","0","Measurement","CPT4","1"
"","765899","429221000124104","Dissecting aneurysm of cerebral artery","Disorder","Standard","100","6,743","0","0","Condition","SNOMED","1"
"","4046907","230782004","Dysequilibrium syndrome","Disorder","Standard","6,630","6,630","0","0","Condition","SNOMED","1"
"","194797","8281003","Injury of uterine artery","Disorder","Standard","6,612","6,612","0","0","Condition","SNOMED","1"
"","46269794","10678071000119108","Necrosis of back bone co-occurrent and due to chronic ulcer of back","Disorder","Standard","6,484","6,584","0","0","Condition","SNOMED","1"
"","440244","75507000","Subarachnoid hemorrhage following injury with open intracranial wound AND loss of consciousness","Disorder","Standard","6,225","6,225","0","0","Condition","SNOMED","2"
"","4051331","23359005","Multiple malformation syndrome with facial-limb defects as major feature","Disorder","Standard","100","6,179","0","0","Condition","SNOMED","1"
"","4009168","111372003","Gangrene of gallbladder","Disorder","Standard","6,152","6,152","0","0","Condition","SNOMED","1"
"","201167","17567001","Injury of hepatic artery","Disorder","Standard","5,931","5,931","0","0","Condition","SNOMED","1"
"","4303408","418818005","Brugada syndrome","Disorder","Standard","5,904","5,904","0","0","Condition","SNOMED","1"
"","437681","359007","Kernicterus due to isoimmunization","Disorder","Standard","5,811","5,811","0","0","Condition","SNOMED","1"
"","2721229","S3870","Comparative genomic hybridization (cgh) microarray testing for developmental delay, autism spectrum disorder and/or intellectual disability","HCPCS","Standard","5,636","5,636","0","0","Measurement","HCPCS","1"
"","374853","186217006","Tuberculous abscess of brain","Disorder","Standard","5,624","5,624","0","0","Condition","SNOMED","1"
"","438270","31235003","Closed fracture of C5-C7 level with anterior cord syndrome","Disorder","Standard","5,548","5,548","0","0","Condition","SNOMED","1"
"","2101962","1136F","Episode of back pain lasting 12 weeks or less (BkP)","CPT4","Standard","5,529","5,529","0","0","Observation","CPT4","1"
"","44786503","G9298","Patients who are evaluated for venous thromboembolic and cardiovascular risk factors within 30 days prior to the procedure (e.g., history of dvt, pe, mi, arrhythmia and stroke)","HCPCS","Standard","5,464","5,464","0","0","Observation","HCPCS","1"
"","4061351","200072008","Spinal and epidural anesthesia-induced headache during pregnancy","Disorder","Standard","5,428","5,428","0","0","Condition","SNOMED","1"
"","2722635","009U0ZZ","Drainage of Spinal Canal, Open Approach","ICD10PCS","Standard","5,420","5,420","0","0","Procedure","ICD10PCS","1"
"","4118400","205824006","Noonan's syndrome","Disorder","Standard","5,398","5,398","0","0","Condition","SNOMED","1"
"","4104707","192811002","Alcoholic encephalopathy","Disorder","Standard","1,665","5,235","0","0","Condition","SNOMED","1"
"","2101614","0110T","Quantitative sensory testing (QST), testing and interpretation per extremity; using other stimuli to assess sensation","CPT4","Standard","5,206","5,206","0","0","Procedure","CPT4","1"
"","4047746","230284004","Spongiform encephalopathy","Disorder","Standard","100","4,980","0","0","Condition","SNOMED","1"
"","2723343","00HU0MZ","Insertion of Neurostimulator Lead into Spinal Canal, Open Approach","ICD10PCS","Standard","4,976","4,976","0","0","Procedure","ICD10PCS","1"
"","317712","188001","Injury of intercostal artery","Disorder","Standard","4,865","4,865","0","0","Condition","SNOMED","1"
"","2723346","00HU3MZ","Insertion of Neurostimulator Lead into Spinal Canal, Percutaneous Approach","ICD10PCS","Standard","4,830","4,830","0","0","Procedure","ICD10PCS","1"
"","4223016","41962002","Oligohydramnios sequence","Disorder","Standard","4,826","4,826","0","0","Condition","SNOMED","1"
"","2723342","00HU03Z","Insertion of Infusion Device into Spinal Canal, Open Approach","ICD10PCS","Standard","4,803","4,803","0","0","Procedure","ICD10PCS","1"
"","4047745","230282000","Traumatic encephalopathy","Disorder","Standard","4,434","4,709","0","0","Condition","SNOMED","1"
"","46269760","10642231000119104","Necrosis of bone of buttock co-occurrent and due to chronic ulcer of buttock","Disorder","Standard","4,633","4,633","0","0","Condition","SNOMED","1"
"","4234991","90493000","Arteriolar nephrosclerosis","Disorder","Standard","3,778","4,588","0","0","Condition","SNOMED","1"
"","197140","47468000","Injury of gastric artery","Disorder","Standard","4,561","4,561","0","0","Condition","SNOMED","1"
"","439194","45659008","Subdural hemorrhage following injury with open intracranial wound AND loss of consciousness","Disorder","Standard","4,533","4,533","0","0","Condition","SNOMED","1"
"","2722633","009U00Z","Drainage of Spinal Canal with Drainage Device, Open Approach","ICD10PCS","Standard","4,468","4,468","0","0","Procedure","ICD10PCS","1"
"","2101610","0106T","Quantitative sensory testing (QST), testing and interpretation per extremity; using touch pressure stimuli to assess large diameter sensation","CPT4","Standard","4,429","4,429","0","0","Procedure","CPT4","1"
"","2101613","0109T","Quantitative sensory testing (QST), testing and interpretation per extremity; using heat-pain stimuli to assess small nerve fiber sensation and hyperalgesia","CPT4","Standard","4,372","4,372","0","0","Procedure","CPT4","1"
"","2108513","3A","F5, commonly called Factor V (Leiden, others) (hypercoagulable state) (Deprecated)","CPT4 Modifier","Standard","4,350","4,350","0","0","Observation","CPT4","1"
"","4304798","386557006","Glasgow coma scale finding","Clinical Finding","Standard","4,206","4,206","0","0","Condition","SNOMED","1"
"","4110256","254217002","Hereditary acantholytic dermatosis","Disorder","Standard","0","4,199","0","0","Condition","SNOMED","1"
"","4313982","86204009","Immotile cilia syndrome","Disorder","Standard","2,382","4,130","0","0","Condition","SNOMED","1"
"","4193495","79267007","Retinal migraine","Disorder","Standard","4,054","4,054","0","0","Condition","SNOMED","1"
"","2723545","00PU03Z","Removal of Infusion Device from Spinal Canal, Open Approach","ICD10PCS","Standard","4,027","4,027","0","0","Procedure","ICD10PCS","1"
"","374835","4069002","Anoxic brain damage during AND/OR resulting from a procedure","Disorder","Standard","3,957","3,957","0","0","Condition","SNOMED","1"
"","40770140","67522-3","Other stroke scale type NEMSIS","Clinical Observation","Standard","3,946","3,946","0","0","Measurement","LOINC","1"
"","4071066","206399009","Subarachnoid hemorrhage due to birth injury","Disorder","Standard","3,816","3,816","0","0","Condition","SNOMED","2"
"","2101612","0108T","Quantitative sensory testing (QST), testing and interpretation per extremity; using cooling stimuli to assess small nerve fiber sensation and hyperalgesia","CPT4","Standard","3,758","3,758","0","0","Procedure","CPT4","1"
"","4178928","428687006","Nightmares associated with chronic post-traumatic stress disorder","Disorder","Standard","3,740","3,740","0","0","Condition","SNOMED","1"
"","4263588","4602007","Robin sequence","Disorder","Standard","3,492","3,692","0","0","Condition","SNOMED","1"
"","2000209","04.11","Closed [percutaneous] [needle] biopsy of cranial or peripheral nerve or ganglion","4-dig billing code","Standard","3,682","3,682","0","0","Procedure","ICD9Proc","1"
"","4263753","46263000","Cataplexy","Disorder","Standard","3,659","3,659","0","0","Condition","SNOMED","1"
"","37016886","713033007","Dissection of artery of upper extremity","Disorder","Standard","3,607","3,607","0","0","Condition","SNOMED","3"
"","374430","25053000","Obstetrical central nervous system complication of anesthesia AND/OR sedation","Disorder","Standard","3,587","3,587","0","0","Condition","SNOMED","2"
"","40482409","445125009","Necrosis of subcutaneous tissue","Disorder","Standard","200","3,557","0","0","Condition","SNOMED","1"
"","2723547","00PU0MZ","Removal of Neurostimulator Lead from Spinal Canal, Open Approach","ICD10PCS","Standard","3,499","3,499","0","0","Procedure","ICD10PCS","1"
"","2108519","3G","F2, commonly called prothrombin (20210, others) (hypercoagulable state) prothrombin (factor II, 20210A (hypercoagulable state) (Deprecated)","CPT4 Modifier","Standard","3,482","3,482","0","0","Observation","CPT4","1"
"","2101963","1137F","Episode of back pain lasting longer than 12 weeks (BkP)","CPT4","Standard","3,455","3,455","0","0","Observation","CPT4","1"
"","44816460","9007F","Other carotid stenosis: Ipsilateral TIA or stroke 120 days or greater prior to procedure or any prior contralateral carotid territory or vertebrobasilar TIA or stroke (NMA-No Measure Associated)","CPT4","Standard","3,392","3,392","0","0","Observation","CPT4","1"
"","4261839","36078000","Perinatal pneumopericardium","Disorder","Standard","3,311","3,311","0","0","Condition","SNOMED","1"
"","4046365","230719004","Subarachnoid hemorrhage due to ruptured aneurysm","Disorder","Standard","450","3,227","0","0","Condition","SNOMED","1"
"","4242608","59572000","Necrosis of pituitary","Disorder","Standard","100","3,196","0","0","Condition","SNOMED","1"
"","4263213","46659004","Von Hippel-Lindau syndrome","Disorder","Standard","3,191","3,191","0","0","Condition","SNOMED","1"
"","4002625","204461004","Portal vein-hepatic artery fistula","Disorder","Standard","3,161","3,161","0","0","Condition","SNOMED","1"
"","2798574","F0636ZZ","Communicative/Cognitive Integration Skills Treatment of Neurological System - Whole Body","ICD10PCS","Standard","3,075","3,075","0","0","Procedure","ICD10PCS","1"
"","4248003","72533002","Acute gangrenous cholecystitis","Disorder","Standard","3,066","3,066","0","0","Condition","SNOMED","1"
"","4112021","195206000","Intermittent cerebral ischemia","Disorder","Standard","3,066","3,066","0","0","Condition","SNOMED","1"
"","4208808","312373008","Femoral false aneurysm","Disorder","Standard","2,669","3,057","0","0","Condition","SNOMED","1"
"","4301259","78569004","Posterior inferior cerebellar artery syndrome","Disorder","Standard","3,021","3,021","0","0","Condition","SNOMED","1"
"","4305179","81780002","Beckwith-Wiedemann syndrome","Disorder","Standard","2,964","2,964","0","0","Condition","SNOMED","1"
"","4105322","29451002","Intestinal gangrene","Disorder","Standard","300","2,900","0","0","Condition","SNOMED","1"
"","4222548","420499009","Hypogonadotropic hypogonadism due to isolated gonadotropin deficiency","Disorder","Standard","100","2,896","0","0","Condition","SNOMED","1"
"","36716999","16371781000119100","Cerebellar stroke","Disorder","Standard","2,756","2,856","0","0","Condition","SNOMED","3"
"","46269917","1089791000119107","Meningitis due to infectious mononucleosis","Disorder","Standard","2,855","2,855","0","0","Condition","SNOMED","1"
"","4309401","422834003","Respiratory assessment","Procedure","Standard","0","2,844","0","0","Procedure","SNOMED","1"
"","4116269","286742002","Impending cerebrovascular accident","Disorder","Standard","2,828","2,828","0","0","Condition","SNOMED","1"
"","4020303","212932001","Frostbite with tissue necrosis of knee and lower leg","Disorder","Standard","2,806","2,806","0","0","Condition","SNOMED","1"
"","4306573","389088001","Hypoxia of brain","Disorder","Standard","200","2,796","0","0","Condition","SNOMED","1"
"","4101719","191329002","Hereditary vascular fragility","Disorder","Standard","2,740","2,740","0","0","Condition","SNOMED","1"
"","4190891","390936003","Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy","Disorder","Standard","2,585","2,685","0","0","Condition","SNOMED","2"
"","4108364","195254008","Extremity artery atheroma","Disorder","Standard","2,598","2,598","0","0","Condition","SNOMED","1"
"","4278082","66010009","Supranuclear paralysis","Disorder","Standard","868","2,445","0","0","Condition","SNOMED","1"
"","4302891","78675000","Stickler syndrome","Disorder","Standard","2,402","2,402","0","0","Condition","SNOMED","1"
"","4151218","28204005","Inherited arthrogryposis","Disorder","Standard","0","2,400","0","0","Condition","SNOMED","1"
"","4003957","205418005","Goldenhar syndrome","Disorder","Standard","2,329","2,329","0","0","Condition","SNOMED","1"
"","4105365","193028008","Sick headache","Disorder","Standard","2,249","2,249","0","0","Condition","SNOMED","1"
"","42868659","70185-4","LOC questions [NIH Stroke Scale]","Survey","Standard","2,243","2,243","0","0","Observation","LOINC","1"
"","42868660","70186-2","LOC commands [NIH Stroke Scale]","Survey","Standard","2,242","2,242","0","0","Observation","LOINC","1"
"","43014836","00CU0ZZ","Extirpation of Matter from Spinal Canal, Open Approach","ICD10PCS","Standard","2,240","2,240","0","0","Procedure","ICD10PCS","1"
"","45769192","707792000","Necrotizing ulcerative gingivitis","Disorder","Standard","200","2,237","0","0","Condition","SNOMED","1"
"","43531607","99451000119105","Cerebral infarction due to stenosis of carotid artery","Disorder","Standard","2,198","2,198","0","0","Condition","SNOMED","1"
"","36716703","722859001","PTEN hamartoma tumor syndrome","Disorder","Standard","462","2,172","0","0","Condition","SNOMED","1"
"","4246717","60876000","Gardner syndrome","Disorder","Standard","2,170","2,170","0","0","Condition","SNOMED","1"
"","37167845","1269055006","Injury of celiac artery","Disorder","Standard","0","2,150","0","0","Condition","SNOMED","1"
"","4228440","421827003","Encephalopathy with AIDS (acquired immunodeficiency syndrome)","Disorder","Standard","527","2,124","0","0","Condition","SNOMED","2"
"","37116693","733502006","Stroke volume variation","Observable Entity","Standard","2,114","2,114","0","0","Measurement","SNOMED","1"
"","2110791","64580","Open implantation of neurostimulator electrode array; neuromuscular","CPT4","Standard","2,104","2,104","0","0","Procedure","CPT4","1"
"","2101960","1134F","Episode of back pain lasting 6 weeks or less (BkP)","CPT4","Standard","2,087","2,087","0","0","Observation","CPT4","1"
"","37394658","1036671000000106","Severe sepsis","Disorder","Standard","2,048","2,048","0","0","Condition","SNOMED","1"
"","4046219","230438007","Acquired epileptic aphasia","Disorder","Standard","1,936","2,036","0","0","Condition","SNOMED","1"
"","4108372","195306002","Gangrene of hand","Disorder","Standard","353","2,035","0","0","Condition","SNOMED","1"
"","373057","48518008","Subarachnoid hemorrhage following injury with open intracranial wound AND concussion","Disorder","Standard","1,962","1,962","0","0","Condition","SNOMED","2"
"","4182399","54411001","Peutz-Jeghers syndrome","Disorder","Standard","1,710","1,910","0","0","Condition","SNOMED","1"
"","4020016","212925005","Frostbite with tissue necrosis of head","Disorder","Standard","1,896","1,896","0","0","Condition","SNOMED","1"
"","4172340","423204009","Orthopedic assessment","Procedure","Standard","1,883","1,883","0","0","Procedure","SNOMED","1"
"","372444","90224001","Coma in the newborn","Disorder","Standard","1,872","1,872","0","0","Condition","SNOMED","1"
"","4240613","57838006","Retinitis pigmentosa-deafness syndrome","Disorder","Standard","1,467","1,867","0","0","Condition","SNOMED","2"
"","4339219","88269008","Thalamic syndrome","Disorder","Standard","1,862","1,862","0","0","Condition","SNOMED","1"
"","4244196","93353003","Congenital malposition of subclavian artery","Disorder","Standard","1,442","1,842","0","0","Condition","SNOMED","1"
"","2722545","001U0J6","Bypass Spinal Canal to Peritoneal Cavity with Synthetic Substitute, Open Approach","ICD10PCS","Standard","1,820","1,820","0","0","Procedure","ICD10PCS","1"
"","43530754","47311000119103","Static encephalopathy","Disorder","Standard","1,780","1,780","0","0","Condition","SNOMED","2"
"","43530683","149821000119103","Cerebral infarction due to carotid artery occlusion","Disorder","Standard","1,616","1,716","0","0","Condition","SNOMED","1"
"","2722634","009U0ZX","Drainage of Spinal Canal, Open Approach, Diagnostic","ICD10PCS","Standard","1,646","1,646","0","0","Procedure","ICD10PCS","1"
"","37396260","716006003","Gollop Wolfgang complex","Disorder","Standard","1,644","1,644","0","0","Condition","SNOMED","1"
"","4065094","200078007","Central nervous system complications of anesthesia during labor and delivery","Disorder","Standard","1,632","1,632","0","0","Condition","SNOMED","3"
"","4101624","253528005","Arrhythmogenic right ventricular dysplasia","Disorder","Standard","1,421","1,621","0","0","Condition","SNOMED","1"
"","2790625","F003GZZ","Communicative/Cognitive Integration Skills Assessment of Neurological System - Whole Body","ICD10PCS","Standard","1,607","1,607","0","0","Procedure","ICD10PCS","1"
"","2723546","00PU0JZ","Removal of Synthetic Substitute from Spinal Canal, Open Approach","ICD10PCS","Standard","1,587","1,587","0","0","Procedure","ICD10PCS","1"
"","4020584","212931008","Frostbite with tissue necrosis of hip and thigh","Disorder","Standard","1,581","1,581","0","0","Condition","SNOMED","1"
"","40479232","442917000","Familial long QT syndrome","Disorder","Standard","361","1,561","0","0","Condition","SNOMED","1"
"","35622230","763598005","Family history of intellectual disability","Context-dependent","Standard","1,241","1,541","0","0","Observation","SNOMED","1"
"","4148471","30575002","Fanconi's anemia","Disorder","Standard","1,531","1,531","0","0","Condition","SNOMED","1"
"","2723558","00PUX0Z","Removal of Drainage Device from Spinal Canal, External Approach","ICD10PCS","Standard","1,522","1,522","0","0","Procedure","ICD10PCS","1"
"","4347289","240108006","Gas gangrene of limb","Disorder","Standard","100","1,468","0","0","Condition","SNOMED","1"
"","42537442","736838001","Cupping of optic disc due to open angle glaucoma","Disorder","Standard","1,361","1,461","0","0","Condition","SNOMED","1"
"","2796205","F0736ZZ","Therapeutic Exercise Treatment of Neurological System - Whole Body","ICD10PCS","Standard","1,459","1,459","0","0","Procedure","ICD10PCS","1"
"","4173466","42402006","Kartagener syndrome","Disorder","Standard","1,448","1,448","0","0","Condition","SNOMED","1"
"","2212028","78699","Unlisted nervous system procedure, diagnostic nuclear medicine","CPT4","Standard","1,445","1,445","0","0","Procedure","CPT4","1"
"","2102878","2044F","Documentation of mental health assessment prior to intervention (back surgery or epidural steroid injection) or for back pain episode lasting longer than 6 weeks (BkP)","CPT4","Standard","1,423","1,423","0","0","Observation","CPT4","1"
"","46269857","1085361000119104","Meningitis due to Cytomegaloviral Mononucleosis","Disorder","Standard","1,398","1,398","0","0","Condition","SNOMED","1"
"","2723552","00PU3MZ","Removal of Neurostimulator Lead from Spinal Canal, Percutaneous Approach","ICD10PCS","Standard","1,389","1,389","0","0","Procedure","ICD10PCS","1"
"","2796206","F0737ZZ","Manual Therapy Techniques Treatment of Neurological System - Whole Body","ICD10PCS","Standard","1,385","1,385","0","0","Procedure","ICD10PCS","1"
"","44807625","817701000000103","Acute stroke care","Procedure","Standard","1,380","1,380","0","0","Observation","SNOMED","1"
"","4197599","313426007","Kabuki make-up syndrome","Disorder","Standard","1,376","1,376","0","0","Condition","SNOMED","1"
"","2796190","F0732ZZ","Coordination/Dexterity Treatment of Neurological System - Whole Body","ICD10PCS","Standard","1,373","1,373","0","0","Procedure","ICD10PCS","1"
"","4321550","70073005","Perinatal apneic spells","Disorder","Standard","1,363","1,363","0","0","Condition","SNOMED","1"
"","2100654","0012F","Community-acquired bacterial pneumonia assessment (includes all of the following components) (CAP): Co-morbid conditions assessed (1026F) Vital signs recorded (2010F) Mental status assessed (2014F) Hydration status assessed (2018F)","CPT4","Standard","1,361","1,361","0","0","Observation","CPT4","1"
"","4174195","49347007","Osteosclerosis","Disorder","Standard","1,259","1,359","0","0","Condition","SNOMED","1"
"","2723560","00PUX3Z","Removal of Infusion Device from Spinal Canal, External Approach","ICD10PCS","Standard","1,352","1,352","0","0","Procedure","ICD10PCS","1"
"","2796195","F0733ZZ","Motor Function Treatment of Neurological System - Whole Body","ICD10PCS","Standard","1,335","1,335","0","0","Procedure","ICD10PCS","1"
"","36713583","717960003","Central nervous system complication of anesthesia during the puerperium","Disorder","Standard","1,312","1,312","0","0","Condition","SNOMED","2"
"","4173001","276589006","Perinatal tentorial laceration","Disorder","Standard","100","1,300","0","0","Condition","SNOMED","1"
"","40757095","2060F","Patient interviewed directly on or before date of diagnosis of major depressive disorder (MDD ADOL)","CPT4","Standard","1,292","1,292","0","0","Observation","CPT4","1"
"","2796187","F0732FZ","Coordination/Dexterity Treatment of Neurological System - Whole Body using Assistive, Adaptive, Supportive or Protective Equipment","ICD10PCS","Standard","1,273","1,273","0","0","Procedure","ICD10PCS","1"
"","4102412","299403002","Stroke test positive","Clinical Finding","Standard","1,267","1,267","0","0","Condition","SNOMED","1"
"","4318821","22199006","Nail-patella syndrome","Disorder","Standard","1,264","1,264","0","0","Condition","SNOMED","1"
"","437725","111694003","Injury of branch of celiac axis","Disorder","Standard","1,263","1,263","0","0","Condition","SNOMED","1"
"","438271","43405004","Open fracture of C5-C7 level with anterior cord syndrome","Disorder","Standard","1,262","1,262","0","0","Condition","SNOMED","1"
"","4216348","80734006","Marinesco-Sjögren syndrome","Disorder","Standard","1,244","1,244","0","0","Condition","SNOMED","1"
"","198599","18296004","Injury of ovarian artery","Disorder","Standard","1,242","1,242","0","0","Condition","SNOMED","1"
"","4105349","192874000","Cerebellar ataxia associated with another disorder","Disorder","Standard","814","1,223","0","0","Condition","SNOMED","1"
"","4046363","230713003","Stroke of uncertain pathology","Disorder","Standard","277","1,206","0","0","Condition","SNOMED","1"
"","4328336","75968004","Sotos' syndrome","Disorder","Standard","1,193","1,193","0","0","Condition","SNOMED","1"
"","4149013","3558002","Mesenteric infarction","Disorder","Standard","893","1,193","0","0","Condition","SNOMED","1"
"","4250286","40781006","Hypopituitarism due to pituitary tumor","Disorder","Standard","1,188","1,188","0","0","Condition","SNOMED","1"
"","43531581","8051000119105","Arterial thoracic outlet syndrome","Disorder","Standard","200","1,182","0","0","Condition","SNOMED","1"
"","4136964","31742004","Arteriohepatic dysplasia","Disorder","Standard","1,161","1,161","0","0","Condition","SNOMED","1"
"","2723550","00PU33Z","Removal of Infusion Device from Spinal Canal, Percutaneous Approach","ICD10PCS","Standard","1,160","1,160","0","0","Procedure","ICD10PCS","1"
"","40487345","446292002","Necrotizing lymphadenitis","Disorder","Standard","200","1,119","0","0","Condition","SNOMED","1"
"","4300779","77575005","Secondary hyperprolactinemia due to prolactin-secreting tumor","Disorder","Standard","1,103","1,103","0","0","Condition","SNOMED","1"
"","2101961","1135F","Episode of back pain lasting longer than 6 weeks (BkP)","CPT4","Standard","1,102","1,102","0","0","Observation","CPT4","1"
"","4166857","45582004","Rubinstein-Taybi syndrome","Disorder","Standard","1,085","1,085","0","0","Condition","SNOMED","1"
"","4239626","58833000","Pseudohypoparathyroidism type I A","Disorder","Standard","1,084","1,084","0","0","Condition","SNOMED","1"
"","40663264","G8574","No stroke following isolated cabg surgery (Deprecated)","HCPCS","Standard","1,068","1,068","0","0","Observation","HCPCS","1"
"","4262297","397763006","Human immunodeficiency virus encephalopathy","Disorder","Standard","1,067","1,067","0","0","Condition","SNOMED","1"
"","4041673","230192003","Limbic encephalitis","Disorder","Standard","867","1,067","0","0","Condition","SNOMED","1"
"","4003796","205258009","Acrocephalosyndactyly type I","Disorder","Standard","1,065","1,065","0","0","Condition","SNOMED","1"
"","4128029","23697004","Crush syndrome","Disorder","Standard","1,061","1,061","0","0","Condition","SNOMED","1"
"","42627947","81434","Hereditary retinal disorders (eg, retinitis pigmentosa, Leber congenital amaurosis, cone-rod dystrophy), genomic sequence analysis panel, must include sequencing of at least 15 genes, including ABCA4, CNGA1, CRB1, EYS, PDE6A, PDE6B, PRPF31, PRPH2, RDH12,","CPT4","Standard","1,060","1,060","0","0","Measurement","CPT4","1"
"","4009625","111306001","Multiple lentigines syndrome","Disorder","Standard","1,048","1,048","0","0","Condition","SNOMED","1"
"","2722557","001U3J6","Bypass Spinal Canal to Peritoneal Cavity with Synthetic Substitute, Percutaneous Approach","ICD10PCS","Standard","1,045","1,045","0","0","Procedure","ICD10PCS","1"
"","4332369","432249006","Infarction of spinal cord","Disorder","Standard","1,038","1,038","0","0","Condition","SNOMED","1"
"","2796200","F0736FZ","Therapeutic Exercise Treatment of Neurological System - Whole Body using Assistive, Adaptive, Supportive or Protective Equipment","ICD10PCS","Standard","1,023","1,023","0","0","Procedure","ICD10PCS","1"
"","44786504","G9299","Patients who are not evaluated for venous thromboembolic and cardiovascular risk factors within 30 days prior to the procedure (e.g., history of dvt, pe, mi, arrhythmia and stroke, reason not given)","HCPCS","Standard","1,011","1,011","0","0","Observation","HCPCS","1"
"","46257701","81470","X-linked intellectual disability (XLID) (eg, syndromic and non-syndromic XLID); genomic sequence analysis panel, must include sequencing of at least 60 genes, including ARX, ATRX, CDKL5, FGD1, FMR1, HUWE1, IL1RAPL, KDM5C, L1CAM, MECP2, MED12, MID1, OCRL,","CPT4","Standard","1,009","1,009","0","0","Measurement","CPT4","1"
"","4020019","212928007","Frostbite with tissue necrosis of abdominal wall, lower back and pelvis","Disorder","Standard","1,003","1,003","0","0","Condition","SNOMED","1"
"","4275445","64855000","Pelizaeus-Merzbacher disease","Disorder","Standard","401","1,001","0","0","Condition","SNOMED","1"
"","4024669","196286005","Dentinogenesis imperfecta","Disorder","Standard","300","1,000","0","0","Condition","SNOMED","1"
"","2796046","F0730YZ","Range of Motion and Joint Mobility Treatment of Neurological System - Whole Body using Other Equipment","ICD10PCS","Standard","1,000","1,000","0","0","Procedure","ICD10PCS","1"
"","2796185","F0731ZZ","Muscle Performance Treatment of Neurological System - Whole Body","ICD10PCS","Standard","1,000","1,000","0","0","Procedure","ICD10PCS","1"
"","2722544","001U0J4","Bypass Spinal Canal to Pleural Cavity with Synthetic Substitute, Open Approach","ICD10PCS","Standard","1,000","1,000","0","0","Procedure","ICD10PCS","1"
"","2722639","009U40Z","Drainage of Spinal Canal with Drainage Device, Percutaneous Endoscopic Approach","ICD10PCS","Standard","1,000","1,000","0","0","Procedure","ICD10PCS","1"
"","2723548","00PU30Z","Removal of Drainage Device from Spinal Canal, Percutaneous Approach","ICD10PCS","Standard","1,000","1,000","0","0","Procedure","ICD10PCS","1"
"","4020017","212926006","Frostbite with tissue necrosis of neck","Disorder","Standard","1,000","1,000","0","0","Condition","SNOMED","1"
"","4008554","111368002","Fat necrosis of peritoneum","Disorder","Standard","343","943","0","0","Condition","SNOMED","1"
